ticker,name,sector,date,drop_magnitude,close_price,volume_ratio,prior_volatility_20d,dist_from_52w_low,market_also_dropped,forward_return_5d
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-22,-10.5818,1402.93,0.7107,11.6974,0.0,True,11.35
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-02-22,-6.19,538.51,0.3285,7.2075,18.3047,True,10.053
BAJFINANCE.NS,Bajaj Finance,Finance,2023-02-22,-2.8311,610.39,0.7189,2.1343,17.7392,True,-0.7066
GRASIM.NS,Grasim Industries,Cement,2023-02-22,-3.6126,1547.75,1.5338,1.1371,23.2624,True,1.2387
JSWSTEEL.NS,JSW Steel,Metals,2023-02-22,-2.7982,689.74,1.1144,1.4736,36.5461,True,-3.3217
ASIANPAINT.NS,Asian Paints,Consumer,2023-02-23,-3.2189,2624.75,1.7818,1.2773,5.025,False,4.7285
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-24,-4.8458,1313.85,0.587,11.1718,0.0,False,42.8571
HINDALCO.NS,Hindalco Industries,Metals,2023-02-24,-4.8574,407.22,1.7609,1.8362,32.425,False,0.3974
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-02-27,-9.2844,1191.87,0.7158,11.1001,0.0,False,66.1416
TATASTEEL.NS,Tata Steel,Metals,2023-02-27,-3.3258,98.42,1.1978,1.7994,26.5959,False,-0.4241
BAJAJ-AUTO.NS,Bajaj Auto,Auto,2023-02-27,-5.4572,3416.74,2.8357,1.4353,16.7532,False,2.2858
INFY.NS,Infosys,IT,2023-02-27,-2.6666,1384.22,0.9928,1.3963,11.743,False,-0.1226
CIPLA.NS,Cipla,Pharma,2023-02-28,-4.6096,882.13,3.2304,1.8258,1.6749,False,-3.216
HINDALCO.NS,Hindalco Industries,Metals,2023-02-28,-3.0597,391.48,1.8472,1.9061,27.3065,False,2.1418
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-03-09,-4.2409,1950.47,0.8919,8.1095,63.6489,False,-5.5986
SBILIFE.NS,SBI Life Insurance,Insurance,2023-03-09,-2.8781,1088.58,1.2809,1.3395,7.1733,False,-2.8772
HDFCBANK.NS,HDFC Bank,Banking,2023-03-10,-2.5787,764.41,1.8014,0.9994,23.9873,True,-1.0071
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-03-10,-2.9158,1893.6,0.6868,7.7345,58.8772,True,-1.0363
EICHERMOT.NS,Eicher Motors,Auto,2023-03-13,-2.654,2929.42,0.5235,1.5904,33.3008,True,-2.6835
INDUSINDBK.NS,IndusInd Bank,Banking,2023-03-13,-7.3987,1037.08,3.7026,2.3123,37.4197,True,-5.4523
BEL.NS,Bharat Electronics,Defence,2023-03-13,-2.687,89.33,0.8662,1.3552,37.3685,True,0.3249
SBIN.NS,State Bank of India,Banking,2023-03-13,-3.1698,492.38,1.0115,1.8721,21.9232,True,-2.0377
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-03-14,-7.2663,1735.82,0.9357,7.6901,45.6389,False,4.9505
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-03-14,-3.9196,644.22,1.1179,3.3263,41.5288,False,1.5737
TATASTEEL.NS,Tata Steel,Metals,2023-03-16,-3.3134,97.45,1.5603,1.6982,25.343,False,-0.1428
INDUSINDBK.NS,IndusInd Bank,Banking,2023-03-16,-2.5423,995.7,2.365,2.3847,31.9364,False,0.0442
JSWSTEEL.NS,JSW Steel,Metals,2023-03-16,-2.5381,652.74,1.3018,1.2028,29.2209,False,0.8152
HINDALCO.NS,Hindalco Industries,Metals,2023-03-16,-5.2197,377.5,2.5019,2.047,22.7622,False,3.5979
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-03-20,-3.8155,1802.48,0.386,7.7725,51.2317,False,-4.5375
HINDALCO.NS,Hindalco Industries,Metals,2023-03-20,-2.7603,378.29,0.8935,2.2539,23.0173,False,1.0888
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-03-20,-4.3288,1243.35,2.4044,1.5058,13.925,False,-0.5059
BAJFINANCE.NS,Bajaj Finance,Finance,2023-03-20,-3.1671,546.6,2.0352,1.1398,5.4337,False,0.7611
BAJFINANCE.NS,Bajaj Finance,Finance,2023-03-24,-3.151,556.29,1.354,1.5398,7.3037,False,1.1648
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-03-24,-2.9738,1738.27,0.4881,7.1356,45.8442,False,-1.3328
TRENT.NS,Trent Limited,Retail,2023-03-24,-2.6094,1306.1,0.6499,1.3276,29.7365,False,3.6144
HINDALCO.NS,Hindalco Industries,Metals,2023-03-24,-2.6078,380.89,1.1342,2.319,23.8624,False,3.6432
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-03-24,-2.588,627.98,0.4033,3.199,37.9609,False,-1.5988
TATASTEEL.NS,Tata Steel,Metals,2023-03-24,-2.6692,94.71,0.7278,1.7948,21.8232,False,1.9589
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-03-24,-3.8256,1238.61,1.399,1.8119,13.4905,False,3.4095
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-03-28,-7.0921,1598.66,0.6575,6.8461,34.1307,False,9.5699
HEROMOTOCO.NS,Hero MotoCorp,Auto,2023-03-28,-2.56,2036.91,1.3753,1.0101,5.7332,False,7.8662
TRENT.NS,Trent Limited,Retail,2023-03-28,-2.8078,1287.26,0.9644,1.4303,27.8648,False,5.894
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-03-28,-5.6748,584.08,1.2833,3.528,28.3166,False,8.1227
BPCL.NS,Bharat Petroleum,Energy,2023-04-03,-4.1679,138.95,1.9538,1.9987,13.4115,False,2.2276
INFY.NS,Infosys,IT,2023-04-13,-2.7375,1274.07,1.5153,1.3182,2.8512,False,-11.6506
INFY.NS,Infosys,IT,2023-04-17,-9.4227,1154.02,5.468,2.456,0.0,False,-2.5431
HCLTECH.NS,HCL Technologies,IT,2023-04-17,-2.7663,911.73,3.4547,1.617,21.6198,False,1.137
POWERGRID.NS,Power Grid Corp,Power,2023-04-18,-2.6833,152.97,1.0558,1.3877,20.1761,False,1.129
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-04-20,-4.1734,3143.75,1.52,2.6008,16.4404,False,1.1036
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2023-04-21,-3.1966,508.47,1.3255,1.5877,11.2484,False,3.2048
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2023-04-25,-3.2508,524.77,1.533,2.0826,14.8136,False,1.6895
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2023-04-27,-2.5865,512.98,1.8002,2.1558,12.2345,False,4.2194
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-04-28,-5.1901,252.02,4.2347,1.9292,26.9011,False,1.1481
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-05-03,-4.2113,1836.48,1.6074,1.975,54.0846,False,2.8902
HDFCBANK.NS,HDFC Bank,Banking,2023-05-05,-5.9122,782.21,1.7088,1.7062,26.875,True,2.5928
HINDALCO.NS,Hindalco Industries,Metals,2023-05-05,-2.5252,425.85,0.6502,1.2409,38.4841,True,-6.7933
INDUSINDBK.NS,IndusInd Bank,Banking,2023-05-05,-5.4028,1050.0,2.3796,1.8554,39.1308,True,12.6106
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-05-11,-2.8042,3267.51,1.1227,2.7511,21.0244,False,-5.2775
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2023-05-11,-6.8888,888.44,6.2546,1.8208,17.6049,False,-2.4029
HINDALCO.NS,Hindalco Industries,Metals,2023-05-11,-3.5743,412.71,2.3462,1.5937,34.2108,False,-3.4098
LT.NS,Larsen & Toubro,Capital Goods,2023-05-11,-5.1724,2158.23,4.2816,1.5849,54.2915,False,-2.4062
HINDALCO.NS,Hindalco Industries,Metals,2023-05-12,-3.8256,396.92,2.2103,1.8143,29.0765,False,0.4941
POWERGRID.NS,Power Grid Corp,Power,2023-05-12,-2.7359,160.57,1.4279,1.3874,26.151,False,-3.3299
NTPC.NS,NTPC Limited,Power,2023-05-12,-2.5619,161.33,0.845,1.2926,34.0402,False,-0.9431
BPCL.NS,Bharat Petroleum,Energy,2023-05-12,-2.8587,152.4,1.387,1.19,24.3935,False,-0.4421
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-05-18,-3.5037,3095.07,1.7511,1.6721,14.6373,False,8.9472
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-05-18,-2.8703,654.5,1.1063,1.4646,43.7885,False,8.9556
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-05-24,-6.0029,2472.21,3.1105,5.6829,107.4236,False,0.717
ONGC.NS,Oil & Natural Gas Corp,Energy,2023-05-29,-2.9008,136.68,3.8646,1.4497,45.0734,False,-2.2642
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2023-06-01,-4.185,384.83,0.7022,1.3904,17.5812,False,-2.2564
COALINDIA.NS,Coal India,Energy,2023-06-01,-4.5181,188.14,5.4537,1.3987,44.2706,False,-0.9768
BHARTIARTL.NS,Bharti Airtel,Telecom,2023-06-01,-2.5827,812.8,1.2332,1.3337,29.7597,False,0.9723
GRASIM.NS,Grasim Industries,Cement,2023-06-08,-3.2277,1683.24,1.1731,1.16,34.0526,False,3.5369
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2023-06-08,-2.7277,376.14,0.6486,1.5384,14.928,False,-2.8094
SUNPHARMA.NS,Sun Pharmaceutical,Pharma,2023-06-08,-2.7203,959.6,1.1625,1.2959,25.7469,False,0.1419
HEROMOTOCO.NS,Hero MotoCorp,Auto,2023-06-15,-3.0206,2574.37,1.4467,1.4267,26.3859,False,-0.6331
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-06-19,-4.3114,2398.11,1.7985,3.6062,101.2065,False,-4.4058
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-06-23,-6.8287,2230.49,3.1404,1.9202,87.1429,False,6.8031
BPCL.NS,Bharat Petroleum,Energy,2023-06-23,-3.6958,151.43,1.6128,1.5791,23.6029,False,4.366
BEL.NS,Bharat Electronics,Defence,2023-06-23,-2.7542,116.88,0.7691,1.4383,62.4037,False,3.082
HINDALCO.NS,Hindalco Industries,Metals,2023-06-23,-2.7497,400.6,0.8184,1.4666,30.2723,False,4.1983
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-06-23,-4.198,703.08,2.5564,1.2824,54.4599,False,3.2339
EICHERMOT.NS,Eicher Motors,Auto,2023-07-04,-6.3084,3285.19,6.2624,1.7219,23.0573,False,-4.3727
HDFCBANK.NS,HDFC Bank,Banking,2023-07-05,-3.1767,814.37,1.2175,1.1074,25.934,False,-2.4114
EICHERMOT.NS,Eicher Motors,Auto,2023-07-05,-2.7059,3196.3,3.7352,1.7716,19.7275,False,-0.5469
EICHERMOT.NS,Eicher Motors,Auto,2023-07-06,-2.6452,3111.75,3.9989,1.8091,16.5605,False,1.0847
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2023-07-07,-2.5894,5103.72,1.1488,1.6343,38.3055,False,0.4965
TRENT.NS,Trent Limited,Retail,2023-07-07,-2.9328,1700.21,0.5343,1.7379,58.8518,False,-0.8926
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-07-07,-2.8849,707.41,0.6791,1.8771,55.4114,False,1.0296
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-07-07,-2.978,329.69,0.5397,3.2885,51.2664,False,3.7996
POWERGRID.NS,Power Grid Corp,Power,2023-07-07,-2.7598,169.67,1.1254,1.8286,33.3,False,-6.0286
HCLTECH.NS,HCL Technologies,IT,2023-07-10,-2.8594,1000.54,2.0245,1.3372,33.4664,False,2.6012
TITAN.NS,Titan Company,Consumer,2023-07-10,-3.1314,3016.73,1.6928,1.1619,56.3937,False,-0.0746
POWERGRID.NS,Power Grid Corp,Power,2023-07-13,-3.5509,161.47,2.3487,2.0254,26.8555,False,0.4731
HCLTECH.NS,HCL Technologies,IT,2023-07-21,-3.4911,1001.05,1.6283,1.5451,33.5345,True,-1.0668
TCS.NS,Tata Consultancy Services,IT,2023-07-21,-2.743,3087.02,1.683,1.7015,16.9837,True,-0.383
RELIANCE.NS,Reliance Industries,Energy,2023-07-21,-3.0956,1255.61,1.6243,1.5251,24.9537,True,-0.4293
INFY.NS,Infosys,IT,2023-07-21,-8.1338,1237.66,4.5446,2.5825,10.3072,True,0.6684
HINDUNILVR.NS,Hindustan Unilever,FMCG,2023-07-21,-3.6715,2484.78,3.4557,1.2629,9.1088,True,-0.745
WIPRO.NS,Wipro,IT,2023-07-21,-3.1007,189.28,1.8229,1.2893,13.6159,True,-1.4702
ITC.NS,ITC Limited,FMCG,2023-07-24,-3.8944,404.59,3.5142,1.4345,66.2713,False,-1.1987
KOTAKBANK.NS,Kotak Mahindra Bank,Banking,2023-07-24,-3.7027,378.29,1.5762,1.2408,15.1069,False,-2.1452
ASIANPAINT.NS,Asian Paints,Consumer,2023-07-25,-4.0438,3320.33,3.0116,1.2128,26.5147,False,-1.6895
TATACONSUM.NS,Tata Consumer Products,FMCG,2023-07-27,-2.7291,830.99,2.0726,1.2473,24.9783,False,-1.7234
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2023-07-31,-3.2448,5130.7,1.5942,1.6489,28.7097,False,-3.0744
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2023-08-01,-2.7264,4990.81,2.208,1.7564,25.2006,False,-0.1798
HEROMOTOCO.NS,Hero MotoCorp,Auto,2023-08-01,-3.1713,2840.54,3.1096,1.4781,39.4534,False,-1.1347
TRENT.NS,Trent Limited,Retail,2023-08-01,-2.8171,1704.95,0.8092,1.291,45.3805,False,0.3572
POWERGRID.NS,Power Grid Corp,Power,2023-08-01,-5.3561,167.25,1.6952,2.2562,31.3953,False,-2.2173
BEL.NS,Bharat Electronics,Defence,2023-08-02,-3.9096,122.04,1.3076,1.6098,42.7399,True,5.0658
NTPC.NS,NTPC Limited,Power,2023-08-02,-2.6871,202.04,1.1992,1.8802,53.0645,True,-0.1826
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-08-02,-2.8842,1525.29,1.3095,1.1483,24.9074,True,-0.6811
HEROMOTOCO.NS,Hero MotoCorp,Auto,2023-08-02,-3.5025,2741.05,2.8051,1.3703,34.5691,True,2.2132
TATASTEEL.NS,Tata Steel,Metals,2023-08-02,-3.4497,113.94,1.4028,1.5328,29.0255,True,1.0509
TITAN.NS,Titan Company,Consumer,2023-08-03,-2.5209,2883.96,2.8781,1.1545,26.1428,False,2.9789
SBIN.NS,State Bank of India,Banking,2023-08-04,-2.9128,542.96,2.7907,1.3732,15.6507,False,0.1483
BRITANNIA.NS,Britannia Industries,FMCG,2023-08-07,-2.8915,4540.38,2.8044,1.2512,31.9372,False,-3.4369
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-08-08,-2.9778,2472.36,2.1276,1.2774,107.436,False,-1.1901
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-08-09,-2.826,3668.44,1.606,1.5542,35.8744,False,-1.4298
ASIANPAINT.NS,Asian Paints,Consumer,2023-08-10,-2.795,3161.66,1.4936,1.2836,20.4687,False,-2.2962
JSWSTEEL.NS,JSW Steel,Metals,2023-08-14,-2.5833,791.11,0.6486,1.5766,30.2218,False,-0.5316
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-08-14,-3.2881,2453.82,2.4066,1.4798,105.881,False,9.8555
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-08-23,-6.2175,2528.06,0.8659,2.3419,112.1094,False,-0.6798
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-08-23,-3.3704,818.19,0.5719,1.949,79.7493,False,-0.8478
TRENT.NS,Trent Limited,Retail,2023-08-25,-2.6606,2010.88,0.7973,2.0254,71.4666,False,2.4379
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-08-31,-3.7344,2417.11,0.9258,2.4894,102.8003,False,3.7305
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-08-31,-3.2368,785.0,1.099,2.067,72.4566,False,2.2343
BPCL.NS,Bharat Petroleum,Energy,2023-08-31,-3.2391,145.01,1.9971,1.1689,17.8669,False,4.1257
BEL.NS,Bharat Electronics,Defence,2023-09-12,-7.2909,131.21,2.7943,2.2749,53.4621,False,2.0499
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-09-12,-3.0306,2533.45,0.8303,2.4446,112.5621,False,-2.5792
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-09-12,-2.6857,850.94,0.7701,2.5606,86.9441,False,-4.7395
NTPC.NS,NTPC Limited,Power,2023-09-12,-3.2908,219.83,1.328,1.7271,54.871,False,2.8286
POWERGRID.NS,Power Grid Corp,Power,2023-09-12,-3.5665,172.73,2.1979,1.78,35.6996,False,6.9785
BPCL.NS,Bharat Petroleum,Energy,2023-09-12,-4.2199,148.35,2.194,1.6055,20.5838,False,1.1912
COALINDIA.NS,Coal India,Energy,2023-09-12,-2.9396,225.02,1.2584,2.2747,42.5383,False,5.0046
JSWSTEEL.NS,JSW Steel,Metals,2023-09-20,-2.7263,778.54,1.4274,1.2823,28.1531,True,-0.9088
HDFCBANK.NS,HDFC Bank,Banking,2023-09-20,-4.0116,761.03,2.3076,1.2529,14.4162,True,-2.3566
CIPLA.NS,Cipla,Pharma,2023-09-21,-2.6861,1183.61,1.2284,1.0215,41.0314,False,-3.5104
ICICIBANK.NS,ICICI Bank,Banking,2023-09-21,-2.8213,943.83,1.1264,0.8857,18.3549,False,-1.7409
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2023-09-22,-2.6718,1090.0,1.0882,1.2441,35.6426,False,1.2679
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-09-26,-3.1328,361.53,1.0067,1.5461,65.8773,False,-1.8041
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-09-28,-2.7335,3626.13,0.8824,1.1254,34.3073,False,1.5498
ASIANPAINT.NS,Asian Paints,Consumer,2023-09-28,-3.9812,3095.7,2.3025,1.1856,17.9555,False,0.8012
EICHERMOT.NS,Eicher Motors,Auto,2023-10-03,-2.772,3272.24,2.0514,1.2447,18.7909,False,3.2031
ONGC.NS,Oil & Natural Gas Corp,Energy,2023-10-03,-3.779,159.14,1.8744,1.3856,62.8215,False,-0.5959
HINDALCO.NS,Hindalco Industries,Metals,2023-10-03,-2.5779,473.74,0.7119,2.0362,33.911,False,0.1458
SBIN.NS,State Bank of India,Banking,2023-10-04,-2.7697,555.22,1.5671,1.1972,18.263,False,0.3582
AXISBANK.NS,Axis Bank,Banking,2023-10-04,-4.3706,993.93,2.2507,1.3484,39.0977,False,2.3655
NTPC.NS,NTPC Limited,Power,2023-10-04,-2.5083,219.88,1.4683,1.6696,54.9039,False,1.5097
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-10-04,-3.7124,355.01,0.976,1.7657,62.2441,False,2.5937
HEROMOTOCO.NS,Hero MotoCorp,Auto,2023-10-09,-2.7288,2705.94,2.0509,1.6341,32.845,False,6.9676
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-10-09,-4.8992,782.87,1.1678,2.2563,71.9886,False,1.9746
BAJFINANCE.NS,Bajaj Finance,Finance,2023-10-18,-2.7981,777.93,1.5868,1.7784,42.7418,False,-5.6537
WIPRO.NS,Wipro,IT,2023-10-19,-2.982,184.88,2.5348,1.3591,10.977,False,-3.276
ITC.NS,ITC Limited,FMCG,2023-10-20,-2.6865,376.22,1.578,1.07,39.4213,False,-1.791
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-10-23,-2.7972,764.44,0.6555,1.6254,67.9395,True,1.724
HINDALCO.NS,Hindalco Industries,Metals,2023-10-23,-3.1902,450.79,0.5579,1.8861,19.4134,True,0.6131
JSWSTEEL.NS,JSW Steel,Metals,2023-10-23,-2.6579,741.13,0.9909,1.255,20.9074,True,-1.6824
TATASTEEL.NS,Tata Steel,Metals,2023-10-23,-2.5183,114.95,1.1218,1.2512,23.8547,True,-1.0417
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-10-23,-3.5551,2306.6,1.0058,1.5501,93.5289,True,-0.6064
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-10-25,-3.3963,348.4,1.0988,1.8449,55.4948,False,4.7408
JSWSTEEL.NS,JSW Steel,Metals,2023-10-26,-2.6193,721.09,1.4189,1.3486,17.6383,True,0.6381
ASIANPAINT.NS,Asian Paints,Consumer,2023-10-26,-3.2834,2890.59,1.9507,1.2117,10.1404,True,-0.1655
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-10-26,-3.1928,1558.26,1.1378,1.8062,27.6068,True,1.0
NESTLEIND.NS,Nestle India,FMCG,2023-10-26,-2.9556,1143.74,1.4398,1.5496,31.5124,True,2.9997
TITAN.NS,Titan Company,Consumer,2023-10-26,-2.7307,3081.41,1.4113,1.2918,34.7795,True,3.2476
BAJFINANCE.NS,Bajaj Finance,Finance,2023-10-26,-3.5435,733.94,1.4261,1.6575,34.6717,True,0.3678
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-11-01,-3.3709,2215.34,1.1337,1.8789,85.8713,False,1.9235
BAJAJFINSV.NS,Bajaj Finserv,Finance,2023-11-03,-2.5038,1534.43,1.5134,1.785,25.6559,False,3.8961
SBIN.NS,State Bank of India,Banking,2023-11-17,-3.6945,533.25,2.7366,1.3223,13.583,False,-0.4795
ONGC.NS,Oil & Natural Gas Corp,Energy,2023-11-17,-2.7007,169.27,1.3501,1.4437,52.4155,False,-0.9408
AXISBANK.NS,Axis Bank,Banking,2023-11-17,-3.1178,992.73,1.8371,1.511,20.7894,False,1.423
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-11-20,-2.6689,2147.94,1.2123,1.6867,80.2171,False,12.7288
CIPLA.NS,Cipla,Pharma,2023-11-23,-7.9316,1148.54,4.8171,2.0518,36.8521,False,2.9941
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-12-06,-2.5479,2881.39,4.5817,4.6754,141.7551,False,-0.3086
DRREDDY.NS,Dr. Reddy's Laboratories,Pharma,2023-12-11,-5.0383,1081.4,4.1975,1.4133,31.3108,False,2.1476
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-12-12,-2.5329,386.6,1.5118,1.6924,70.3054,False,3.2227
ADANIENT.NS,Adani Enterprises,Conglomerate,2023-12-20,-5.3515,2781.38,0.6106,4.8591,133.3639,True,0.9357
SBIN.NS,State Bank of India,Banking,2023-12-20,-2.8914,602.77,1.3516,1.5199,28.3898,True,2.349
APOLLOHOSP.NS,Apollo Hospitals,Healthcare,2023-12-20,-2.7594,5367.43,0.8962,1.3579,28.8317,True,6.6325
NTPC.NS,NTPC Limited,Power,2023-12-20,-3.8753,281.01,1.4177,1.9086,91.8355,True,5.4594
POWERGRID.NS,Power Grid Corp,Power,2023-12-20,-2.7403,209.08,0.8552,1.7449,54.8307,True,5.2608
TATASTEEL.NS,Tata Steel,Metals,2023-12-20,-4.1728,124.29,1.1824,1.4193,31.229,True,6.474
HCLTECH.NS,HCL Technologies,IT,2023-12-20,-3.2487,1304.63,1.4898,1.8545,46.1477,True,2.257
SHRIRAMFIN.NS,Shriram Finance,Finance,2023-12-20,-2.9521,387.27,1.512,2.1821,70.6042,True,2.3465
BEL.NS,Bharat Electronics,Defence,2023-12-20,-3.3516,163.59,0.9968,1.901,91.3271,True,9.2377
EICHERMOT.NS,Eicher Motors,Auto,2023-12-20,-3.15,3819.99,0.6975,2.2072,38.6756,True,4.588
COALINDIA.NS,Coal India,Energy,2023-12-20,-4.0332,306.09,1.7594,1.8893,80.1636,True,8.1783
GRASIM.NS,Grasim Industries,Cement,2023-12-20,-2.5823,2040.09,1.081,1.0437,33.8118,True,3.7024
HINDALCO.NS,Hindalco Industries,Metals,2023-12-20,-2.9477,541.11,1.1884,1.2491,43.338,True,12.0576
HDFCLIFE.NS,HDFC Life Insurance,Insurance,2023-12-20,-3.2956,640.15,0.9945,1.7308,40.0572,True,0.621
ADANIPORTS.NS,Adani Ports,Infrastructure,2023-12-20,-5.7588,1002.95,0.7346,4.1363,120.3383,True,0.4742
DIVISLAB.NS,Divi's Laboratories,Pharma,2023-12-20,-2.7901,3581.61,0.9176,1.0535,32.6582,True,8.8384
